id,debut,fin,type,id_pers,id_emploi,part_temps,id_temps,plage_type,decompte_temps,exempt_nuit,exempt_astreinte,exempt_bloc
2598,2002-03-26,2025-10-01,cdd,1772,44,1.0,90,bloc,heures,0,1,0
2599,2009-08-16,,cdi,1773,5,1.0,10,jour,heures,0,0,1
2600,2000-04-28,2001-11-28,cdi,1774,49,0.5,99,nuit,heures,0,0,1
2601,2008-06-26,2009-05-26,cdi,1775,297,1.0,414,forfait,jours,1,0,1
2602,2002-12-19,2004-08-19,cdi,1776,220,0.8,315,jour,heures,0,0,1
2603,2004-10-06,2006-03-06,cdi,1776,220,0.8,316,nuit,heures,0,1,1
2604,2006-04-13,2008-01-13,cdi,1776,224,1.0,322,nuit,heures,0,0,1
2605,2001-07-20,2002-12-20,cdi,1777,45,1.0,92,jour,heures,0,1,0
2606,2005-08-28,,cdi,1778,101,0.8,161,jour,heures,0,1,1
2607,2001-03-11,2003-01-11,cdi,1779,120,0.9,180,forfait,jours,0,1,1
2608,2000-10-30,2001-02-28,cdd,1780,42,0.8,86,forfait,jours,0,1,1
2609,2001-04-27,2002-12-27,cdi,1780,73,1.0,129,jour,heures,0,0,1
2610,2001-07-04,2003-07-04,cdi,1781,105,1.0,165,jour,heures,0,0,1
2611,2003-07-11,2004-09-11,cdi,1781,105,1.0,165,jour,heures,1,1,1
2612,2004-10-17,,cdi,1781,105,1.0,165,jour,heures,0,0,1
2613,2000-02-09,2001-02-09,cdi,1782,265,1.0,373,forfait,jours,0,0,1
2614,2011-12-06,2025-10-01,cdd,1783,203,1.0,291,nuit,heures,0,0,1
2615,2001-09-02,2002-11-02,cdi,1784,240,0.8,340,forfait,jours,0,1,1
2616,2009-02-04,2011-01-04,cdi,1785,48,1.0,98,forfait,jours,0,0,1
2617,2000-09-14,,cdi,1786,13,1.0,35,astreinte,astreinte,1,0,1
2618,2005-10-19,,cdi,1787,48,1.0,98,forfait,jours,0,0,1
2619,2011-02-09,,cdi,1788,56,0.5,106,jour,heures,0,0,1
2620,2000-01-09,2001-06-09,cdi,1789,163,0.9,231,forfait,jours,0,0,1
2621,2001-07-15,2003-07-15,cdi,1789,163,0.9,231,forfait,jours,0,1,1
2622,2008-02-14,2010-01-14,cdi,1790,292,1.0,409,jour,heures,0,0,1
2623,2010-02-27,2011-10-27,cdi,1790,267,1.0,375,jour,heures,0,0,1
2624,2016-08-11,2017-11-11,cdi,1791,292,1.0,409,jour,heures,1,0,1
2625,2017-12-20,2019-07-20,cdi,1791,292,0.6,409,jour,heures,0,0,1
2626,2019-08-31,2020-05-31,cdd,1791,292,1.0,409,jour,heures,0,1,1
2627,2013-05-03,,cdi,1792,198,0.8,279,jour,heures,0,1,1
2628,2000-01-27,2001-01-27,cdd,1793,42,1.0,86,forfait,jours,0,0,1
2629,2000-02-25,,cdi,1794,136,1.0,196,nuit,heures,0,1,1
2630,2002-08-20,2004-05-20,cdi,1795,27,0.8,60,astreinte,astreinte,0,0,1
2631,2004-06-14,2006-01-14,cdi,1795,27,0.8,59,jour,heures,0,1,1
2632,2010-06-25,2012-06-25,cdi,1796,256,0.8,360,nuit,heures,0,0,1
2633,2012-07-01,2014-03-01,cdi,1796,260,0.5,364,nuit,heures,0,0,1
2634,2019-04-18,2020-02-18,cdi,1797,2,1.0,3,nuit,heures,0,1,1
2635,2001-01-15,2002-07-15,cdi,1798,271,1.0,382,astreinte,astreinte,0,0,1
2636,2002-08-12,2003-02-12,cdi,1798,271,1.0,381,nuit,heures,0,1,1
2637,2002-08-11,2003-02-11,cdi,1799,136,0.8,196,nuit,heures,0,0,1
2638,2003-02-24,2004-04-24,cdi,1799,192,1.0,270,bloc,heures,0,1,0
2639,2002-02-01,2002-10-01,cdi,1800,202,0.5,287,jour,heures,0,0,0
2640,2000-07-25,2001-09-25,cdi,1801,43,0.8,87,nuit,heures,0,1,1
2641,2001-10-07,2001-11-07,cdd,1801,43,1.0,87,nuit,heures,0,0,1
2642,2000-07-30,2001-01-30,cdi,1802,104,1.0,164,jour,heures,1,0,1
2643,2001-05-16,,cdi,1803,136,1.0,196,nuit,heures,0,0,1
2644,2001-10-08,2003-03-08,cdi,1804,271,0.5,381,nuit,heures,0,0,1
2645,2003-04-23,2004-04-23,cdi,1804,271,0.8,381,nuit,heures,0,0,1
2646,2001-02-23,2002-03-23,cdi,1805,205,1.0,294,jour,heures,1,0,1
2647,2002-04-26,2003-11-26,cdi,1805,43,1.0,87,nuit,heures,0,0,1
2648,2003-12-19,2004-11-19,cdd,1805,43,0.5,87,nuit,heures,0,1,1
2649,2005-01-11,2005-11-11,cdd,1805,43,1.0,87,nuit,heures,0,1,0
2650,2005-11-24,2026-03-01,cdd,1805,43,1.0,87,nuit,heures,0,0,1
2651,2002-04-19,2002-11-19,cdi,1806,75,1.0,132,jour,heures,0,1,1
2652,2007-09-14,2008-06-14,cdd,1807,136,0.8,196,nuit,heures,1,0,1
2653,2002-03-01,2003-03-01,cdi,1808,202,0.5,289,bloc,heures,0,0,0
2654,2003-04-05,2004-05-05,cdi,1808,202,1.0,288,nuit,heures,0,0,1
2655,2000-05-31,2025-10-01,cdd,1809,48,0.5,98,forfait,jours,0,0,1
2656,2002-09-27,2004-03-27,cdd,1810,104,1.0,164,jour,heures,0,0,1
2657,2004-03-27,2005-07-27,cdi,1810,256,0.8,359,jour,heures,0,0,1
2658,2000-04-22,2002-03-22,cdi,1811,92,0.8,152,forfait,jours,0,0,0
2659,2002-05-08,2004-01-08,cdi,1812,43,0.5,87,nuit,heures,0,1,1
2660,2001-05-27,2001-10-27,cdd,1813,224,1.0,322,nuit,heures,0,0,1
2661,2001-01-03,2002-09-03,cdi,1814,108,1.0,168,jour,heures,0,1,1
2662,2002-03-26,2004-02-26,cdi,1815,75,1.0,132,jour,heures,0,1,1
2663,2002-01-07,2003-11-07,cdi,1816,70,0.5,124,nuit,heures,0,0,1
2664,2003-12-07,,cdi,1816,70,1.0,123,jour,heures,1,0,0
2665,2002-12-12,2003-04-12,cdd,1817,43,1.0,87,nuit,heures,0,0,1
2666,2001-03-18,2001-09-18,cdd,1818,102,1.0,162,forfait,jours,1,1,0
2667,2001-11-14,2003-04-14,cdd,1818,100,1.0,160,jour,heures,0,0,1
2668,2003-05-28,2004-11-28,cdd,1818,100,0.8,160,jour,heures,1,1,0
2669,2011-09-25,2012-10-25,cdi,1819,256,1.0,359,jour,heures,0,1,1
2670,2012-11-05,2026-01-01,cdd,1819,256,0.5,359,jour,heures,0,0,1
2671,2013-06-15,2014-10-15,cdi,1820,285,0.8,400,jour,heures,0,1,0
2672,2000-03-31,2001-04-30,cdi,1821,260,0.5,364,nuit,heures,1,0,1
2673,2015-07-10,2016-02-10,cdd,1822,86,1.0,146,forfait,jours,0,0,1
2674,2002-10-22,,cdi,1823,136,1.0,196,nuit,heures,0,0,1
2675,2016-01-05,2016-10-05,cdd,1824,101,1.0,161,jour,heures,0,1,1
2676,2007-09-07,2008-07-07,cdi,1825,220,0.5,315,jour,heures,0,0,1
2677,2009-02-20,2010-08-20,cdi,1826,49,0.8,99,nuit,heures,0,0,1
2678,2002-10-08,2003-11-08,cdi,1827,70,1.0,124,nuit,heures,0,1,0
2679,2002-02-22,2002-09-22,cdi,1828,220,0.8,315,jour,heures,1,1,1
2680,2014-01-12,2014-09-12,cdi,1829,254,1.0,357,forfait,jours,1,1,0
2681,2014-09-29,2015-02-28,cdd,1829,73,1.0,129,jour,heures,1,0,1
2682,2015-04-08,2017-03-08,cdi,1829,73,1.0,130,nuit,heures,0,0,1
2683,2017-03-22,2018-02-22,cdd,1829,73,1.0,129,jour,heures,1,0,1
2684,2002-07-26,,cdi,1830,73,1.0,129,jour,heures,1,0,1
2685,2002-11-29,2003-06-29,cdi,1831,247,1.0,350,nuit,heures,0,1,1
2686,2000-10-17,2000-11-17,cdd,1832,220,1.0,315,jour,heures,0,0,1
2687,2000-08-09,2001-11-09,cdd,1833,69,1.0,120,jour,heures,1,0,1
2688,2002-01-08,,cdi,1833,265,1.0,373,forfait,jours,1,0,1
2689,2001-07-26,2003-03-26,cdi,1834,75,0.8,132,jour,heures,1,1,0
2690,2003-05-23,2005-02-23,cdi,1834,75,1.0,132,jour,heures,1,0,1
2691,2001-09-22,2002-12-22,cdd,1835,205,1.0,294,jour,heures,0,1,1
2692,2002-12-22,2003-10-22,cdi,1835,43,1.0,87,nuit,heures,0,1,1
2693,2003-11-12,2004-05-12,cdi,1835,73,1.0,130,nuit,heures,0,1,1
2694,2002-05-12,2002-12-12,cdd,1836,45,1.0,93,nuit,heures,0,0,0
2695,2021-07-03,2022-05-03,cdi,1837,57,1.0,107,jour,heures,1,0,1
2696,2022-05-08,2026-02-01,cdd,1837,57,1.0,107,jour,heures,0,0,1
2697,2001-04-16,2002-11-16,cdi,1838,289,1.0,405,forfait,jours,0,1,1
2698,2002-11-21,2004-10-21,cdi,1838,289,0.8,405,forfait,jours,1,1,0
2699,2002-07-20,2003-02-20,cdi,1839,135,1.0,195,jour,heures,0,0,1
2700,2000-06-08,2001-10-08,cdi,1840,210,1.0,303,nuit,heures,0,0,0
2701,2002-03-11,2003-06-11,cdi,1841,70,0.8,124,nuit,heures,0,1,1
2702,2002-11-22,2004-03-22,cdi,1842,105,1.0,165,jour,heures,0,1,1
2703,2004-03-27,2005-06-27,cdi,1842,105,1.0,165,jour,heures,1,0,1
2704,2001-04-22,,cdi,1843,285,0.5,400,jour,heures,0,0,1
2705,2002-01-16,,cdi,1844,47,1.0,97,forfait,jours,0,1,1
2706,2012-07-06,2014-02-06,cdi,1845,238,0.8,337,nuit,heures,0,0,1
2707,2014-02-18,2015-12-18,cdi,1845,238,0.8,337,nuit,heures,0,1,1
2708,2016-01-02,,cdi,1845,238,0.8,336,jour,heures,0,1,1
2709,2013-12-01,2015-12-01,cdi,1846,41,1.0,85,forfait,jours,1,0,0
2710,2000-01-10,2000-11-10,cdd,1847,73,1.0,129,jour,heures,1,1,1
2711,2000-12-20,2001-11-20,cdi,1847,73,0.8,130,nuit,heures,0,1,0
2712,2002-08-04,2004-02-04,cdi,1848,105,1.0,165,jour,heures,1,1,1
2713,2004-03-09,2006-02-09,cdi,1848,105,1.0,165,jour,heures,0,0,1
2714,2006-04-06,,cdi,1848,102,1.0,162,forfait,jours,0,0,1
2715,2002-11-07,2004-06-07,cdi,1849,202,1.0,287,jour,heures,0,1,0
2716,2019-12-19,,cdi,1850,240,1.0,340,forfait,jours,1,1,0
2717,2000-11-27,2001-12-27,cdi,1851,61,0.8,111,jour,heures,0,0,1
2718,2002-03-21,2003-11-21,cdi,1852,202,1.0,289,bloc,heures,1,1,0
2719,2020-08-16,2021-12-16,cdi,1853,47,0.8,97,forfait,jours,1,1,1
2720,2003-11-17,2004-10-17,cdi,1854,2,1.0,3,nuit,heures,0,1,1
2721,2000-06-05,2001-07-05,cdi,1855,241,1.0,341,forfait,jours,1,0,1
2722,2004-08-22,2005-05-22,cdi,1856,247,0.8,350,nuit,heures,0,0,1
2723,2005-06-13,,cdi,1856,210,1.0,303,nuit,heures,0,0,1
2724,2002-10-29,2004-01-29,cdd,1857,286,0.8,402,jour,heures,0,1,1
2725,2004-02-21,2005-07-21,cdi,1857,286,1.0,402,jour,heures,0,0,1
2726,2016-03-09,2017-12-09,cdi,1858,40,0.8,84,forfait,jours,0,1,1
2727,2002-01-22,,cdi,1859,289,1.0,405,forfait,jours,0,0,0
2728,2015-07-28,2016-05-28,cdi,1860,254,0.8,357,forfait,jours,0,0,1
2729,2016-06-07,,cdi,1860,43,1.0,87,nuit,heures,1,1,1
2730,2001-07-28,2002-07-28,cdi,1861,19,1.0,47,astreinte,astreinte,0,0,1
2731,2019-06-27,2020-07-27,cdi,1862,105,0.8,165,jour,heures,0,0,1
2732,2020-09-23,,cdi,1862,105,0.8,165,jour,heures,0,1,1
2733,2000-05-04,2002-01-04,cdi,1863,159,1.0,225,astreinte,astreinte,0,0,1
2734,2000-11-25,2002-09-25,cdi,1864,19,1.0,46,jour,heures,1,1,1
2735,2002-11-16,2004-05-16,cdi,1864,19,1.0,46,jour,heures,0,1,1
2736,2004-06-25,2006-03-25,cdi,1864,221,1.0,317,jour,heures,0,1,1
2737,2003-06-24,2004-06-24,cdi,1865,261,1.0,365,nuit,heures,0,1,1
2738,2004-07-24,2005-06-24,cdd,1865,261,0.8,365,nuit,heures,0,0,1
2739,2005-07-20,2006-11-20,cdi,1865,261,0.8,365,nuit,heures,0,1,1
2740,2006-12-27,2025-10-01,cdd,1865,261,1.0,365,nuit,heures,1,0,1
2741,2000-11-29,2001-04-29,cdd,1866,189,1.0,260,jour,heures,0,1,1
2742,2001-06-15,2002-04-15,cdi,1866,10,1.0,25,jour,heures,0,1,1
2743,2014-11-27,,cdi,1867,258,0.6,362,jour,heures,0,0,1
2744,2014-02-16,,cdi,1868,268,0.8,376,jour,heures,1,1,1
2745,2001-12-14,2002-11-14,cdi,1869,200,0.9,283,jour,heures,1,1,0
2746,2002-12-23,2004-06-23,cdd,1869,48,0.8,98,forfait,jours,1,0,1
2747,2004-06-29,2006-06-29,cdi,1869,48,0.5,98,forfait,jours,0,0,1
2748,2006-07-23,2008-07-23,cdi,1869,285,1.0,401,nuit,heures,0,0,1
2749,2000-09-13,2002-02-13,cdi,1870,12,1.0,31,nuit,heures,0,1,1
2750,2000-05-04,2002-03-04,apprenti,1871,92,0.8,152,forfait,jours,0,1,1
2751,2002-03-19,2003-11-19,cdi,1871,216,1.0,309,forfait,jours,0,1,1
2752,2005-11-17,2006-07-17,cdi,1872,143,1.0,203,jour,heures,0,1,1
2753,2006-07-28,2007-12-28,cdi,1872,143,1.0,203,jour,heures,1,0,1
2754,2008-02-15,2009-02-15,cdd,1872,143,1.0,203,jour,heures,0,1,1
2755,2009-02-15,2010-08-15,cdd,1872,143,1.0,203,jour,heures,0,0,1
2756,2010-08-17,2011-11-17,cdd,1872,143,0.9,203,jour,heures,0,0,1
2757,2001-02-01,2002-07-01,cdi,1873,42,0.8,86,forfait,jours,0,0,0
2758,2002-08-11,2003-12-11,cdd,1874,82,1.0,141,forfait,jours,1,0,1
2759,2004-01-31,2005-06-30,cdi,1874,82,1.0,141,forfait,jours,0,1,1
2760,2002-04-06,2004-03-06,cdi,1875,11,0.8,28,jour,heures,1,1,1
2761,2000-12-03,2002-06-03,cdi,1876,223,0.8,320,jour,heures,1,0,1
2762,2009-03-05,,cdi,1877,33,1.0,71,jour,heures,1,1,1
2763,2003-02-11,2004-05-11,cdd,1878,249,1.0,352,forfait,jours,0,0,0
2764,2004-05-19,2004-12-19,cdi,1878,249,0.8,352,forfait,jours,0,0,0
2765,2005-01-19,,cdi,1878,249,0.5,352,forfait,jours,0,0,0
2766,2000-12-22,2001-08-22,cdi,1879,22,1.0,52,jour,heures,0,1,1
2767,2001-08-28,,cdi,1879,22,1.0,53,astreinte,astreinte,0,0,1
2768,2001-12-29,,cdi,1880,247,1.0,350,nuit,heures,0,0,1
2769,2000-03-04,2000-10-04,cdi,1881,274,1.0,387,jour,heures,0,1,1
2770,2016-11-23,2017-10-23,cdi,1882,223,1.0,320,jour,heures,1,1,1
2771,2017-11-22,2018-09-22,cdi,1882,223,1.0,320,jour,heures,0,1,1
2772,2000-12-05,2001-08-05,cdd,1883,69,0.8,120,jour,heures,1,1,0
2773,2002-01-26,2002-10-26,cdi,1884,9,1.0,22,jour,heures,0,1,1
2774,2014-12-14,,cdi,1885,247,0.8,350,nuit,heures,0,1,1
2775,2005-06-29,,cdi,1886,31,1.0,67,jour,heures,0,0,1
2776,2002-10-22,,cdi,1887,298,1.0,415,jour,heures,0,0,1
2777,2000-06-06,2001-01-06,cdi,1888,17,1.0,43,astreinte,astreinte,0,0,1
2778,2001-02-24,2001-11-24,cdi,1888,17,1.0,43,astreinte,astreinte,0,0,1
2779,2002-01-03,,cdi,1888,17,1.0,43,astreinte,astreinte,0,0,1
2780,2000-08-10,2001-04-10,cdi,1889,293,0.5,410,forfait,jours,1,0,1
2781,2001-05-17,2002-08-17,cdi,1889,102,0.8,162,forfait,jours,0,0,1
2782,2002-09-26,2003-09-26,cdi,1889,102,1.0,162,forfait,jours,0,0,1
2783,2002-09-04,2004-02-04,cdi,1890,282,0.8,395,jour,heures,0,1,1
2784,2001-01-31,2001-03-31,cdd,1891,210,0.8,303,nuit,heures,0,0,1
2785,2001-03-25,2002-09-25,cdi,1892,24,0.8,55,jour,heures,1,1,1
2786,2019-09-06,2020-11-06,cdd,1893,153,0.5,215,forfait,jours,0,0,1
2787,2020-12-27,,cdi,1893,153,1.0,215,forfait,jours,0,0,1
2788,2001-02-27,2002-02-27,cdi,1894,146,0.8,206,jour,heures,0,0,1
2789,2021-06-24,2021-07-24,cdd,1895,108,0.5,168,jour,heures,0,0,0
2790,2000-04-09,2001-06-09,cdi,1896,42,1.0,86,forfait,jours,0,0,1
2791,2003-10-12,2005-04-12,apprenti,1897,18,1.0,44,jour,heures,0,1,1
2792,2000-11-19,,cdi,1898,260,1.0,364,nuit,heures,0,0,1
2793,2001-01-07,2002-06-07,cdi,1899,224,1.0,322,nuit,heures,0,1,1
2794,2012-03-25,2026-02-01,cdd,1900,264,1.0,372,jour,heures,0,0,0
2795,2008-10-26,2009-05-26,cdi,1901,199,1.0,282,jour,heures,0,0,1
2796,2009-07-14,2009-09-14,cdd,1901,57,1.0,107,jour,heures,0,1,1
2797,2009-10-23,,cdi,1901,57,0.8,107,jour,heures,0,1,1
2798,2000-03-01,2001-01-01,cdi,1902,40,1.0,84,forfait,jours,0,0,1
2799,2001-01-24,2002-07-24,cdi,1902,9,1.0,24,astreinte,astreinte,0,0,0
2800,2000-05-23,2001-11-23,cdi,1903,22,1.0,52,jour,heures,0,0,1
2801,2002-01-06,2003-08-06,cdi,1903,282,1.0,397,astreinte,astreinte,0,0,1
2802,2003-09-23,,cdi,1903,247,1.0,349,jour,heures,1,0,1
2803,2000-07-12,,cdi,1904,73,0.8,130,nuit,heures,0,0,1
2804,2000-05-31,,cdi,1905,125,0.8,185,forfait,jours,1,0,0
2805,2000-02-09,2002-02-09,cdi,1906,33,1.0,72,astreinte,astreinte,0,0,1
2806,2000-11-14,2002-04-14,cdi,1907,43,0.9,87,nuit,heures,0,0,1
2807,2002-02-10,2003-02-10,cdi,1908,205,1.0,294,jour,heures,0,0,1
2808,2012-01-08,2013-05-08,cdi,1909,220,1.0,316,nuit,heures,0,1,0
2809,2013-05-28,2015-04-28,cdi,1909,220,0.8,316,nuit,heures,0,1,1
2810,2001-06-30,2003-01-30,cdi,1910,6,1.0,13,jour,heures,0,1,1
2811,2003-02-01,,cdi,1910,6,1.0,15,astreinte,astreinte,0,0,1
2812,2002-08-09,,cdi,1911,210,0.8,302,jour,heures,1,0,0
2813,2014-01-28,2015-11-28,cdi,1912,148,1.0,208,forfait,jours,0,0,1
2814,2000-11-04,2002-04-04,cdi,1913,120,1.0,180,forfait,jours,0,1,1
2815,2002-05-26,2003-01-26,cdd,1914,226,0.5,324,jour,heures,1,0,1
2816,2001-05-11,,cdi,1915,51,1.0,101,nuit,heures,0,1,1
2817,2002-04-07,2003-03-07,cdi,1916,38,1.0,81,jour,heures,0,1,1
2818,2001-10-05,2003-10-05,cdi,1917,98,1.0,158,jour,heures,0,1,1
2819,2001-11-23,2002-11-23,cdi,1918,70,1.0,123,jour,heures,0,1,1
2820,2001-12-19,2002-12-19,cdi,1919,260,1.0,364,nuit,heures,1,1,1
2821,2003-01-01,2004-04-01,cdi,1919,49,0.8,99,nuit,heures,0,0,1
2822,2001-06-05,2002-02-05,cdi,1920,203,1.0,291,nuit,heures,0,0,1
2823,2001-10-10,2002-11-10,cdi,1921,256,0.8,359,jour,heures,1,0,1
2824,2002-12-12,2004-09-12,cdi,1921,256,1.0,359,jour,heures,0,1,1
2825,2004-09-30,2006-02-28,cdd,1921,256,0.8,360,nuit,heures,0,0,0
2826,2006-04-23,2008-01-23,cdi,1921,256,1.0,359,jour,heures,0,1,1
2827,2008-03-16,2009-01-16,cdi,1921,256,1.0,360,nuit,heures,0,1,1
2828,2013-08-19,2015-07-19,cdi,1922,271,1.0,380,jour,heures,1,0,1
2829,2015-08-15,2016-02-15,cdd,1922,221,0.5,317,jour,heures,1,1,1
2830,2016-02-19,2017-06-19,cdi,1922,221,1.0,317,jour,heures,0,1,1
2831,2016-04-05,2017-02-05,cdi,1923,224,1.0,322,nuit,heures,1,0,0
2832,2001-08-09,,cdi,1924,284,0.8,399,jour,heures,0,1,1
2833,2002-01-08,2003-02-08,cdi,1925,195,1.0,275,jour,heures,0,1,1
2834,2002-09-18,2003-08-18,cdd,1926,220,0.5,316,nuit,heures,0,1,1
2835,2000-10-02,2001-08-02,cdi,1927,103,1.0,163,jour,heures,0,0,1
2836,2001-05-29,2002-02-28,cdi,1928,202,0.9,288,nuit,heures,0,0,0
2837,2002-04-07,2025-10-01,cdd,1928,202,1.0,288,nuit,heures,0,0,0
2838,2006-05-22,,cdi,1929,265,1.0,373,forfait,jours,0,0,1
2839,2004-01-27,2004-08-27,cdi,1930,247,0.8,350,nuit,heures,0,0,1
2840,2003-05-15,2005-03-15,cdi,1931,103,1.0,163,jour,heures,0,0,1
2841,2005-05-02,,cdi,1931,101,0.8,161,jour,heures,0,0,0
2842,2002-12-14,2003-11-14,cdd,1932,181,1.0,250,forfait,jours,1,1,1
2843,2001-02-19,2002-06-19,cdd,1933,260,0.9,364,nuit,heures,0,0,1
2844,2002-08-03,2003-03-03,cdi,1933,260,0.8,364,nuit,heures,0,1,1
2845,2003-03-12,2003-07-12,cdd,1933,247,0.8,350,nuit,heures,0,1,1
2846,2000-02-29,,cdi,1934,202,1.0,288,nuit,heures,0,0,1
2847,2002-09-11,2004-09-11,cdi,1935,282,0.5,396,nuit,heures,0,0,1
2848,2004-10-29,2006-08-29,cdi,1935,202,0.8,288,nuit,heures,0,1,1
2849,2006-10-08,,cdi,1935,274,1.0,387,jour,heures,0,1,0
2850,2005-11-24,2025-11-01,cdd,1936,11,1.0,30,astreinte,astreinte,0,0,1
2851,2013-12-08,,cdi,1937,210,0.9,303,nuit,heures,0,1,0
2852,2000-03-19,,cdi,1938,37,1.0,79,jour,heures,0,1,1
2853,2001-09-09,2002-08-09,cdi,1939,7,1.0,16,jour,heures,0,1,1
2854,2002-08-09,,cdi,1939,220,0.8,315,jour,heures,1,0,1
2855,2000-03-31,2001-02-28,cdi,1940,220,0.8,315,jour,heures,0,0,1
2856,2001-04-20,2003-01-20,cdi,1940,221,0.8,317,jour,heures,0,0,1
2857,2003-02-13,2003-08-13,cdd,1940,99,0.5,159,jour,heures,1,0,1
2858,2002-07-18,,cdi,1941,216,1.0,309,forfait,jours,1,1,1
2859,2001-03-13,,cdi,1942,48,0.8,98,forfait,jours,0,1,1
2860,2001-05-12,2001-10-12,cdd,1943,299,0.8,416,nuit,heures,0,0,1
2861,2001-10-21,2003-07-21,cdi,1943,39,0.8,82,jour,heures,0,0,1
2862,2014-07-22,2015-11-22,cdi,1944,154,0.5,216,forfait,jours,0,1,1
2863,2016-01-05,2017-04-05,cdi,1944,154,0.8,216,forfait,jours,0,0,0
2864,2017-05-20,,cdi,1944,260,1.0,364,nuit,heures,0,1,1
2865,2000-04-24,,cdi,1945,48,0.8,98,forfait,jours,0,1,1
2866,2000-03-20,2002-01-20,cdi,1946,4,1.0,7,jour,heures,1,0,1
2867,2002-03-07,2003-09-07,cdi,1946,4,1.0,7,jour,heures,0,1,1
2868,2005-04-12,2005-08-12,cdd,1947,258,1.0,362,jour,heures,0,1,1
2869,2001-09-24,2002-07-24,cdd,1948,49,0.5,99,nuit,heures,1,1,1
2870,2013-11-03,,cdi,1949,50,0.8,100,nuit,heures,1,0,1
2871,2001-04-14,2002-04-14,cdd,1950,103,1.0,163,jour,heures,0,1,1
2872,2002-06-07,2004-04-07,cdi,1950,271,1.0,381,nuit,heures,0,1,1
2873,2004-05-13,,cdi,1950,271,1.0,381,nuit,heures,0,0,1
2874,2000-02-17,2000-10-17,cdd,1951,217,1.0,310,jour,heures,0,0,1
2875,2008-11-05,2010-11-05,cdi,1952,260,0.8,364,nuit,heures,0,0,1
2876,2010-12-24,,cdi,1952,260,1.0,364,nuit,heures,0,0,1
2877,2002-10-16,2003-09-16,cdi,1953,152,0.5,214,forfait,jours,0,0,1
2878,2014-03-22,2015-05-22,cdi,1954,292,1.0,409,jour,heures,0,0,0
2879,2015-06-28,,cdi,1954,292,1.0,409,jour,heures,0,1,1
2880,2007-08-10,2008-10-10,cdd,1955,261,0.9,365,nuit,heures,0,0,1
2881,2014-04-05,,cdi,1956,207,1.0,297,jour,heures,0,1,1
2882,2001-02-16,,cdi,1957,107,1.0,167,jour,heures,0,0,1
2883,2001-03-06,2001-12-06,cdd,1958,204,1.0,293,forfait,jours,0,0,1
2884,2001-02-02,2002-10-02,cdi,1959,191,0.5,268,astreinte,astreinte,0,0,1
2885,2000-08-10,2001-12-10,cdi,1960,210,1.0,302,jour,heures,0,1,1
2886,2000-01-25,2000-12-25,cdi,1961,43,0.8,87,nuit,heures,1,1,0
2887,2001-04-04,2003-03-04,cdi,1962,261,1.0,365,nuit,heures,0,0,1
2888,2002-04-11,,cdi,1963,61,1.0,111,jour,heures,1,1,1
2889,2001-12-05,2002-06-05,cdd,1964,289,1.0,405,forfait,jours,0,0,0
2890,2002-02-06,2003-03-06,cdd,1965,260,1.0,364,nuit,heures,0,0,1
2891,2003-04-05,2004-08-05,cdi,1965,224,0.8,322,nuit,heures,0,1,1
2892,2015-08-20,2016-04-20,cdi,1966,56,0.9,106,jour,heures,1,0,1
2893,2016-05-27,2016-11-27,cdi,1966,56,0.8,106,jour,heures,1,1,1
2894,2001-11-25,,cdi,1967,153,0.5,215,forfait,jours,1,1,0
2895,2002-01-01,2002-11-01,cdi,1968,241,1.0,341,forfait,jours,0,0,1
2896,2002-12-31,2004-07-31,cdi,1968,241,1.0,341,forfait,jours,1,0,1
2897,2005-02-02,2006-04-02,cdi,1969,46,0.8,96,nuit,heures,0,1,1
2898,2000-02-14,,cdi,1970,101,1.0,161,jour,heures,0,1,1
2899,2001-03-13,2002-11-13,cdi,1971,104,1.0,164,jour,heures,1,0,1
2900,2011-09-11,2012-11-11,cdi,1972,275,1.0,388,jour,heures,0,1,0
2901,2001-12-03,2002-08-03,cdi,1973,44,1.0,88,jour,heures,0,1,0
2902,2002-09-05,2003-08-05,cdi,1973,44,1.0,91,astreinte,astreinte,0,0,0
2903,2002-03-06,2003-09-06,cdi,1974,70,0.5,123,jour,heures,1,1,1
2904,2003-10-28,2026-03-01,cdd,1974,70,1.0,123,jour,heures,1,0,1
2905,2011-03-20,,cdi,1975,214,1.0,307,forfait,jours,0,0,1
2906,2009-07-14,,cdi,1976,261,0.5,365,nuit,heures,0,1,1
2907,2007-07-05,2008-06-05,cdi,1977,102,1.0,162,forfait,jours,0,0,1
2908,2001-03-28,2001-12-28,cdi,1978,59,1.0,109,jour,heures,0,1,1
2909,2000-09-18,2001-07-18,cdi,1979,3,0.8,5,nuit,heures,0,1,1
2910,2006-09-25,2008-06-25,cdi,1980,86,1.0,146,forfait,jours,0,1,1
2911,2002-03-12,2003-01-12,cdi,1981,4,1.0,7,jour,heures,0,1,1
2912,2010-06-27,,cdi,1982,261,0.9,365,nuit,heures,1,1,1
2913,2002-02-20,2004-02-20,apprenti,1983,10,1.0,25,jour,heures,0,1,1
2914,2002-11-11,2004-02-11,cdi,1984,223,1.0,321,nuit,heures,0,0,1
2915,2004-02-15,,cdi,1984,70,1.0,123,jour,heures,0,0,1
2916,2010-01-24,2010-11-24,cdi,1985,37,1.0,79,jour,heures,0,0,1
2917,2002-04-24,2003-06-24,cdd,1986,205,1.0,294,jour,heures,0,1,1
