id,id_contrat,code,debut,fin
5169,2357,CA,2025-05-07,2025-05-12
5170,2357,CA,2025-07-15,2025-07-16
5171,2357,CA,2025-08-14,2025-08-14
5172,2357,CA,2025-08-18,2025-08-18
5173,2359,CA,2024-10-31,2024-10-31
5174,2359,CA,2024-11-04,2024-11-07
5175,2359,CA,2024-11-18,2024-11-18
5176,2359,CA,2024-12-13,2024-12-18
5177,2359,CA,2025-03-10,2025-03-11
5178,2359,CA,2025-04-10,2025-04-16
5179,2359,CA,2025-05-30,2025-06-02
5180,2359,CA,2025-06-18,2025-06-19
5181,2359,CA,2025-08-26,2025-08-28
5182,2368,CA,2024-09-19,2024-09-20
5183,2368,CA,2024-11-28,2024-11-29
5184,2368,CA,2024-12-05,2024-12-05
5185,2368,CA,2024-12-11,2024-12-13
5186,2368,CA,2024-12-30,2025-01-02
5187,2368,CA,2025-01-07,2025-01-09
5188,2368,CA,2025-05-14,2025-05-15
5189,2368,CA,2025-05-22,2025-05-22
5190,2368,CA,2025-06-30,2025-07-02
5191,2368,CA,2025-07-18,2025-07-22
5192,2384,RTT,2024-09-03,2024-09-03
5193,2384,CA,2024-09-19,2024-09-25
5194,2384,RTT,2024-09-20,2024-09-20
5195,2384,RTT,2024-10-07,2024-10-07
5196,2384,RTT,2024-10-30,2024-10-30
5197,2384,RTT,2024-12-12,2024-12-12
5198,2384,CA,2024-12-30,2025-01-02
5199,2384,RTT,2025-01-10,2025-01-13
5200,2384,CA,2025-02-04,2025-02-10
5201,2384,RTT,2025-03-21,2025-03-21
5202,2384,CA,2025-03-31,2025-04-04
5203,2384,RTT,2025-04-04,2025-04-04
5204,2384,CA,2025-05-28,2025-06-02
5205,2384,CA,2025-07-09,2025-07-11
5206,2384,CA,2025-07-15,2025-07-16
5207,2390,CA,2024-09-25,2024-09-25
5208,2390,CA,2024-11-28,2024-11-28
5209,2390,CA,2024-12-05,2024-12-09
5210,2390,CA,2025-02-10,2025-02-11
5211,2390,CA,2025-02-27,2025-02-28
5212,2390,CA,2025-03-27,2025-03-31
5213,2390,CA,2025-04-08,2025-04-09
5214,2390,CA,2025-05-14,2025-05-15
5215,2390,CA,2025-05-23,2025-05-30
5216,2390,CA,2025-07-10,2025-07-10
5217,2390,CA,2025-07-25,2025-07-28
5218,2393,CA,2024-11-26,2024-11-26
5219,2393,CA,2025-01-08,2025-01-14
5220,2393,CA,2025-02-24,2025-02-26
5221,2393,CA,2025-02-28,2025-02-28
5222,2393,CA,2025-03-10,2025-03-10
5223,2393,CA,2025-03-14,2025-03-18
5224,2393,CA,2025-04-28,2025-04-30
5225,2393,CA,2025-06-18,2025-06-18
5226,2397,CA,2024-09-04,2024-09-06
5227,2397,CA,2024-09-24,2024-09-26
5228,2397,RTT,2024-10-07,2024-10-08
5229,2397,RTT,2025-01-02,2025-01-03
5230,2397,CA,2025-01-31,2025-01-31
5231,2397,CA,2025-02-06,2025-02-10
5232,2397,RTT,2025-02-12,2025-02-12
5233,2397,RTT,2025-03-05,2025-03-05
5234,2397,CA,2025-05-06,2025-05-12
5235,2397,CA,2025-05-15,2025-05-16
5236,2397,RTT,2025-06-19,2025-06-19
5237,2397,CA,2025-07-01,2025-07-08
5238,2397,CA,2025-07-10,2025-07-10
5239,2399,CA,2024-09-10,2024-09-10
5240,2399,CA,2024-11-20,2024-11-20
5241,2399,CA,2025-02-05,2025-02-07
5242,2399,CA,2025-03-12,2025-03-14
5243,2399,CA,2025-04-07,2025-04-08
5244,2399,CA,2025-06-25,2025-06-30
5245,2399,CA,2025-07-17,2025-07-17
5246,2399,CA,2025-07-21,2025-07-21
5247,2400,CA,2024-11-05,2024-11-08
5248,2400,CA,2024-11-12,2024-11-15
5249,2400,CA,2025-01-03,2025-01-06
5250,2400,CA,2025-01-10,2025-01-10
5251,2400,CA,2025-03-17,2025-03-17
5252,2400,CA,2025-03-21,2025-03-25
5253,2400,CA,2025-05-02,2025-05-02
5254,2400,CA,2025-05-26,2025-05-27
5255,2400,CA,2025-07-04,2025-07-04
5256,2400,CA,2025-07-28,2025-07-29
5257,2400,CA,2025-08-28,2025-08-29
5258,2404,CA,2024-10-09,2024-10-15
5259,2404,CA,2024-10-25,2024-10-28
5260,2404,CA,2025-02-27,2025-03-03
5261,2404,CA,2025-04-09,2025-04-11
5262,2404,CA,2025-04-16,2025-04-18
5263,2404,CA,2025-05-13,2025-05-15
5264,2404,CA,2025-06-12,2025-06-13
5265,2404,CA,2025-06-26,2025-06-26
5266,2404,CA,2025-07-08,2025-07-08
5267,2404,CA,2025-08-25,2025-08-25
5268,2404,CA,2025-08-28,2025-08-29
5269,2407,CA,2024-09-11,2024-09-13
5270,2407,CA,2024-11-18,2024-11-19
5271,2407,CA,2025-01-31,2025-02-03
5272,2407,CA,2025-03-04,2025-03-05
5273,2407,CA,2025-05-30,2025-06-02
5274,2407,CA,2025-06-17,2025-06-17
5275,2407,CA,2025-07-09,2025-07-11
5276,2407,CA,2025-07-29,2025-08-08
5277,2407,CA,2025-08-25,2025-08-25
5278,2408,CA,2024-11-06,2024-11-06
5279,2408,CA,2024-12-02,2024-12-03
5280,2408,CA,2025-03-17,2025-03-17
5281,2408,CA,2025-04-16,2025-04-16
5282,2408,CA,2025-05-05,2025-05-06
5283,2408,CA,2025-05-22,2025-05-26
5284,2408,CA,2025-06-02,2025-06-06
5285,2408,CA,2025-07-03,2025-07-04
5286,2408,CA,2025-07-22,2025-07-25
5287,2409,CA,2024-10-02,2024-10-03
5288,2409,CA,2024-12-18,2024-12-19
5289,2409,CA,2025-02-18,2025-02-18
5290,2409,CA,2025-02-24,2025-02-25
5291,2409,CA,2025-04-16,2025-04-17
5292,2409,CA,2025-05-02,2025-05-05
5293,2409,CA,2025-05-27,2025-05-28
5294,2409,CA,2025-06-05,2025-06-06
5295,2409,CA,2025-06-10,2025-06-10
5296,2409,CA,2025-08-01,2025-08-01
5297,2409,CA,2025-08-13,2025-08-14
5298,2409,CA,2025-08-18,2025-08-18
5299,2412,CA,2024-11-15,2024-11-15
5300,2412,CA,2024-11-20,2024-11-22
5301,2412,CA,2024-12-13,2024-12-16
5302,2412,CA,2025-03-07,2025-03-10
5303,2412,CA,2025-03-12,2025-03-18
5304,2412,CA,2025-05-27,2025-06-03
5305,2412,CA,2025-07-01,2025-07-04
5306,2412,CA,2025-08-14,2025-08-14
5307,2416,CA,2024-09-24,2024-09-27
5308,2416,CA,2024-10-25,2024-10-28
5309,2416,CA,2024-11-08,2024-11-08
5310,2416,CA,2024-11-12,2024-11-12
5311,2416,CA,2024-12-11,2024-12-11
5312,2416,CA,2025-02-03,2025-02-07
5313,2416,CA,2025-02-14,2025-02-14
5314,2416,CA,2025-02-21,2025-02-24
5315,2416,CA,2025-03-06,2025-03-10
5316,2416,CA,2025-03-18,2025-03-18
5317,2416,CA,2025-07-11,2025-07-11
5318,2416,CA,2025-07-15,2025-07-15
5319,2416,CA,2025-08-08,2025-08-11
5320,2417,CA,2024-11-12,2024-11-20
5321,2417,CA,2024-12-11,2024-12-18
5322,2417,CA,2025-01-14,2025-01-15
5323,2417,CA,2025-05-02,2025-05-09
5324,2417,CA,2025-06-02,2025-06-04
5325,2417,CA,2025-07-15,2025-07-16
5326,2423,CA,2024-10-29,2024-10-29
5327,2423,CA,2024-11-21,2024-11-22
5328,2423,CA,2025-01-02,2025-01-06
5329,2423,CA,2025-02-06,2025-02-06
5330,2423,CA,2025-02-14,2025-02-17
5331,2423,CA,2025-05-23,2025-05-23
5332,2423,CA,2025-07-04,2025-07-08
5333,2423,CA,2025-07-29,2025-07-30
5334,2423,CA,2025-08-06,2025-08-14
5335,2425,CA,2024-11-19,2024-11-19
5336,2425,CA,2024-11-22,2024-11-22
5337,2425,CA,2024-11-28,2024-11-28
5338,2425,CA,2024-12-27,2025-01-03
5339,2425,CA,2025-02-07,2025-02-13
5340,2425,CA,2025-02-24,2025-02-25
5341,2425,CA,2025-03-06,2025-03-06
5342,2425,CA,2025-04-24,2025-04-24
5343,2425,CA,2025-05-27,2025-05-28
5344,2425,CA,2025-06-13,2025-06-16
5345,2425,CA,2025-06-30,2025-07-01
5346,2425,CA,2025-07-10,2025-07-11
5347,2425,CA,2025-07-15,2025-07-15
5348,2434,CA,2024-10-15,2024-10-17
5349,2434,CA,2024-11-08,2024-11-08
5350,2434,CA,2024-12-02,2024-12-02
5351,2434,CA,2024-12-17,2024-12-19
5352,2434,CA,2025-02-28,2025-03-05
5353,2434,CA,2025-03-13,2025-03-13
5354,2434,CA,2025-03-20,2025-03-26
5355,2434,CA,2025-07-18,2025-07-18
5356,2434,CA,2025-08-04,2025-08-04
5357,2434,CA,2025-08-11,2025-08-11
5358,2434,CA,2025-08-22,2025-08-28
5359,2435,CA,2024-09-13,2024-09-13
5360,2435,CA,2024-09-30,2024-10-01
5361,2435,CA,2025-01-03,2025-01-03
5362,2435,CA,2025-02-10,2025-02-14
5363,2435,CA,2025-02-26,2025-02-27
5364,2435,CA,2025-03-28,2025-03-28
5365,2435,CA,2025-05-06,2025-05-09
5366,2435,CA,2025-05-22,2025-05-26
5367,2435,CA,2025-06-12,2025-06-18
5368,2435,CA,2025-08-29,2025-08-29
5369,2444,CA,2024-09-09,2024-09-11
5370,2444,CA,2025-01-03,2025-01-09
5371,2444,CA,2025-08-12,2025-08-14
5372,2444,CA,2025-08-18,2025-08-19
5373,2448,CA,2024-10-07,2024-10-07
5374,2448,CA,2024-11-22,2024-11-25
5375,2448,CA,2025-01-10,2025-01-21
5376,2448,CA,2025-02-12,2025-02-13
5377,2448,CA,2025-04-15,2025-04-15
5378,2448,CA,2025-06-25,2025-07-01
5379,2448,CA,2025-08-18,2025-08-18
5380,2448,CA,2025-08-27,2025-08-27
5381,2448,CA,2025-08-29,2025-08-29
5382,2449,CA,2024-10-03,2024-10-03
5383,2449,CA,2024-10-29,2024-10-31
5384,2449,CA,2024-11-04,2024-11-04
5385,2449,CA,2024-11-29,2024-11-29
5386,2449,CA,2025-03-17,2025-03-18
5387,2449,CA,2025-04-10,2025-04-15
5388,2449,CA,2025-05-14,2025-05-14
5389,2449,CA,2025-05-21,2025-05-23
5390,2449,CA,2025-06-16,2025-06-26
5391,2449,CA,2025-07-15,2025-07-15
5392,2450,CA,2024-09-27,2024-10-01
5393,2450,CA,2024-11-14,2024-11-14
5394,2450,RTT,2024-11-22,2024-11-22
5395,2450,CA,2024-12-05,2024-12-05
5396,2450,CA,2024-12-27,2024-12-30
5397,2450,CA,2025-01-10,2025-01-15
5398,2450,CA,2025-01-17,2025-01-23
5399,2450,CA,2025-01-27,2025-01-29
5400,2450,RTT,2025-01-29,2025-01-29
5401,2450,CA,2025-03-03,2025-03-04
5402,2450,CA,2025-04-22,2025-04-25
5403,2450,RTT,2025-05-21,2025-05-22
5404,2450,RTT,2025-06-04,2025-06-06
5405,2450,RTT,2025-06-23,2025-06-23
5406,2450,RTT,2025-08-20,2025-08-20
5407,2450,RTT,2025-08-25,2025-08-25
5408,2455,CA,2024-09-02,2024-09-10
5409,2455,RTT,2024-09-09,2024-09-10
5410,2455,RTT,2024-10-02,2024-10-03
5411,2455,RTT,2024-11-07,2024-11-08
5412,2455,CA,2024-11-14,2024-11-15
5413,2455,RTT,2024-12-04,2024-12-04
5414,2455,CA,2025-02-14,2025-02-20
5415,2455,RTT,2025-04-22,2025-04-22
5416,2455,CA,2025-04-30,2025-05-07
5417,2455,RTT,2025-08-22,2025-08-22
5418,2456,CA,2024-09-20,2024-09-24
5419,2456,CA,2024-10-24,2024-10-28
5420,2456,CA,2025-02-27,2025-03-04
5421,2456,CA,2025-04-28,2025-05-05
5422,2456,CA,2025-06-02,2025-06-03
5423,2456,CA,2025-07-07,2025-07-09
5424,2456,CA,2025-08-14,2025-08-14
5425,2470,CA,2024-09-13,2024-09-17
5426,2470,CA,2024-10-23,2024-10-24
5427,2470,CA,2024-12-18,2024-12-19
5428,2470,CA,2025-05-26,2025-05-30
5429,2470,CA,2025-06-25,2025-06-26
5430,2470,CA,2025-06-30,2025-07-01
5431,2470,CA,2025-07-24,2025-07-24
5432,2478,CA,2024-10-02,2024-10-04
5433,2478,CA,2024-11-20,2024-11-21
5434,2478,CA,2024-12-18,2024-12-24
5435,2478,CA,2024-12-31,2025-01-02
5436,2478,CA,2025-03-26,2025-03-26
5437,2478,CA,2025-05-20,2025-05-23
5438,2478,CA,2025-08-11,2025-08-14
5439,2478,CA,2025-08-18,2025-08-20
5440,2480,CA,2024-09-04,2024-09-05
5441,2480,CA,2024-10-04,2024-10-10
5442,2480,CA,2024-10-24,2024-10-28
5443,2480,CA,2025-01-07,2025-01-09
5444,2480,CA,2025-02-05,2025-02-10
5445,2480,CA,2025-04-10,2025-04-10
5446,2480,CA,2025-05-02,2025-05-02
5447,2480,CA,2025-06-12,2025-06-13
5448,2480,CA,2025-06-30,2025-06-30
5449,2480,CA,2025-08-28,2025-08-29
5450,2485,CA,2024-09-20,2024-09-20
5451,2485,CA,2024-10-02,2024-10-02
5452,2485,CA,2025-01-21,2025-01-27
5453,2485,CA,2025-05-07,2025-05-12
5454,2485,CA,2025-06-23,2025-06-26
5455,2485,CA,2025-08-05,2025-08-08
5456,2485,CA,2025-08-14,2025-08-14
5457,2485,CA,2025-08-18,2025-08-19
5458,2496,CA,2024-11-07,2024-11-07
5459,2496,CA,2024-12-05,2024-12-05
5460,2496,CA,2025-04-09,2025-04-11
5461,2496,CA,2025-04-17,2025-04-18
5462,2496,CA,2025-04-22,2025-04-23
5463,2496,CA,2025-06-06,2025-06-06
5464,2496,CA,2025-06-10,2025-06-12
5465,2496,CA,2025-06-18,2025-06-18
5466,2496,CA,2025-07-08,2025-07-08
5467,2496,CA,2025-07-22,2025-07-23
5468,2496,CA,2025-08-05,2025-08-06
5469,2496,CA,2025-08-11,2025-08-13
5470,2496,CA,2025-08-28,2025-08-29
5471,2499,CA,2024-10-17,2024-10-17
5472,2499,CA,2024-10-25,2024-10-25
5473,2499,CA,2024-12-02,2024-12-03
5474,2499,CA,2025-03-27,2025-03-31
5475,2499,CA,2025-05-15,2025-05-16
5476,2499,CA,2025-06-04,2025-06-06
5477,2499,CA,2025-06-10,2025-06-10
5478,2499,CA,2025-06-18,2025-06-19
5479,2499,CA,2025-07-18,2025-07-25
5480,2499,CA,2025-08-18,2025-08-22
5481,2500,CA,2024-10-04,2024-10-04
5482,2500,CA,2024-10-30,2024-10-31
5483,2500,CA,2024-12-09,2024-12-10
5484,2500,CA,2025-01-10,2025-01-14
5485,2500,CA,2025-06-26,2025-06-30
5486,2500,CA,2025-07-04,2025-07-09
5487,2500,CA,2025-07-29,2025-07-29
5488,2505,CA,2024-10-07,2024-10-14
5489,2505,CA,2024-12-03,2024-12-03
5490,2505,CA,2024-12-24,2024-12-27
5491,2505,CA,2025-01-16,2025-01-16
5492,2505,CA,2025-02-19,2025-02-20
5493,2505,CA,2025-03-07,2025-03-07
5494,2505,CA,2025-04-07,2025-04-10
5495,2505,CA,2025-06-03,2025-06-04
5496,2505,CA,2025-06-13,2025-06-13
5497,2505,CA,2025-06-26,2025-06-26
5498,2505,CA,2025-07-09,2025-07-11
5499,2509,CA,2024-09-03,2024-09-09
5500,2509,CA,2024-11-19,2024-11-20
5501,2509,CA,2024-12-17,2024-12-18
5502,2509,CA,2025-02-17,2025-02-18
5503,2509,CA,2025-04-16,2025-04-18
5504,2509,CA,2025-04-22,2025-04-22
5505,2509,CA,2025-05-21,2025-05-21
5506,2509,CA,2025-05-26,2025-05-28
5507,2509,CA,2025-08-13,2025-08-14
5508,2509,CA,2025-08-18,2025-08-20
5509,2509,CA,2025-08-28,2025-08-29
5510,2510,CA,2024-09-09,2024-09-13
5511,2510,CA,2024-11-08,2024-11-08
5512,2510,CA,2024-11-12,2024-11-13
5513,2510,CA,2025-01-15,2025-01-20
5514,2510,CA,2025-02-07,2025-02-07
5515,2518,CA,2024-10-11,2024-10-16
5516,2518,CA,2025-05-13,2025-05-14
5517,2518,CA,2025-06-27,2025-06-27
5518,2518,CA,2025-07-17,2025-07-17
5519,2518,CA,2025-07-30,2025-07-31
5520,2518,CA,2025-08-04,2025-08-06
5521,2518,CA,2025-08-14,2025-08-14
5522,2518,CA,2025-08-18,2025-08-19
5523,2518,CA,2025-08-22,2025-08-22
5524,2518,CA,2025-08-26,2025-08-27
5525,2525,CA,2024-09-16,2024-09-19
5526,2525,CA,2025-01-20,2025-01-21
5527,2525,CA,2025-01-23,2025-01-24
5528,2525,CA,2025-06-13,2025-06-18
5529,2525,CA,2025-06-23,2025-06-24
5530,2525,CA,2025-07-21,2025-07-23
5531,2525,CA,2025-07-30,2025-07-31
5532,2530,CA,2024-10-24,2024-10-25
5533,2530,CA,2024-11-25,2024-11-29
5534,2530,CA,2024-12-26,2025-01-02
5535,2530,CA,2025-02-18,2025-02-20
5536,2530,CA,2025-02-24,2025-02-25
5537,2530,CA,2025-05-07,2025-05-13
5538,2530,CA,2025-07-02,2025-07-04
5539,2530,CA,2025-08-04,2025-08-04
5540,2530,CA,2025-08-29,2025-08-29
5541,2539,CA,2024-09-10,2024-09-10
5542,2539,CA,2025-02-26,2025-03-03
5543,2539,CA,2025-03-27,2025-03-28
5544,2539,CA,2025-04-15,2025-04-18
5545,2539,CA,2025-04-22,2025-04-22
5546,2539,CA,2025-04-25,2025-04-25
5547,2539,CA,2025-05-07,2025-05-09
5548,2539,CA,2025-06-03,2025-06-03
5549,2539,CA,2025-06-23,2025-06-27
5550,2539,CA,2025-08-07,2025-08-08
5551,2543,CA,2024-11-05,2024-11-06
5552,2543,CA,2024-12-18,2024-12-20
5553,2543,CA,2025-02-25,2025-02-27
5554,2543,CA,2025-05-14,2025-05-19
5555,2543,CA,2025-05-30,2025-06-05
5556,2543,CA,2025-07-03,2025-07-07
5557,2543,CA,2025-08-06,2025-08-06
5558,2543,CA,2025-08-20,2025-08-21
5559,2544,CA,2025-01-07,2025-01-08
5560,2544,CA,2025-02-13,2025-02-17
5561,2544,CA,2025-04-23,2025-04-23
5562,2544,CA,2025-05-05,2025-05-06
5563,2544,CA,2025-05-22,2025-05-23
5564,2544,CA,2025-07-17,2025-07-21
5565,2544,CA,2025-08-26,2025-08-29
5566,2549,CA,2024-09-05,2024-09-05
5567,2549,CA,2024-10-17,2024-10-23
5568,2549,CA,2024-12-02,2024-12-03
5569,2549,CA,2024-12-24,2024-12-24
5570,2549,CA,2025-02-05,2025-02-05
5571,2549,CA,2025-02-12,2025-02-17
5572,2549,CA,2025-05-02,2025-05-02
5573,2549,CA,2025-05-20,2025-05-21
5574,2549,CA,2025-07-02,2025-07-03
5575,2549,CA,2025-07-08,2025-07-08
5576,2549,CA,2025-08-21,2025-08-21
5577,2557,CA,2024-10-17,2024-10-21
5578,2557,CA,2024-11-15,2024-11-18
5579,2557,CA,2024-12-09,2024-12-10
5580,2557,CA,2025-01-21,2025-01-21
5581,2557,CA,2025-02-24,2025-02-26
5582,2557,CA,2025-03-17,2025-03-20
5583,2557,CA,2025-04-03,2025-04-03
5584,2557,CA,2025-04-18,2025-04-18
5585,2557,CA,2025-07-28,2025-07-28
5586,2557,CA,2025-08-14,2025-08-14
5587,2557,CA,2025-08-18,2025-08-18
5588,2558,RTT,2024-09-02,2024-09-02
5589,2558,RTT,2024-10-03,2024-10-03
5590,2558,RTT,2024-10-18,2024-10-18
5591,2558,RTT,2024-10-30,2024-10-30
5592,2558,CA,2024-10-31,2024-10-31
5593,2558,CA,2024-11-04,2024-11-07
5594,2558,RTT,2024-11-28,2024-11-28
5595,2558,CA,2025-01-21,2025-01-22
5596,2558,CA,2025-04-11,2025-04-15
5597,2558,RTT,2025-07-07,2025-07-08
5598,2558,CA,2025-07-10,2025-07-11
5599,2558,CA,2025-07-24,2025-07-24
5600,2558,CA,2025-08-14,2025-08-14
5601,2558,CA,2025-08-18,2025-08-19
5602,2563,CA,2024-09-03,2024-09-04
5603,2563,CA,2024-12-17,2024-12-20
5604,2563,CA,2024-12-24,2024-12-27
5605,2563,CA,2025-03-03,2025-03-05
5606,2563,CA,2025-03-07,2025-03-07
5607,2563,CA,2025-04-03,2025-04-09
5608,2563,CA,2025-06-24,2025-06-25
5609,2563,CA,2025-07-24,2025-07-28
5610,2563,CA,2025-08-13,2025-08-14
5611,2563,CA,2025-08-18,2025-08-20
5612,2569,CA,2024-09-16,2024-09-18
5613,2569,CA,2024-10-11,2024-10-14
5614,2569,CA,2024-10-30,2024-10-31
5615,2569,CA,2024-11-04,2024-11-06
5616,2569,CA,2024-11-29,2024-12-02
5617,2569,RTT,2025-01-09,2025-01-09
5618,2569,CA,2025-01-30,2025-01-30
5619,2569,CA,2025-02-21,2025-02-24
5620,2569,RTT,2025-03-14,2025-03-17
5621,2569,CA,2025-05-20,2025-05-23
5622,2569,RTT,2025-06-03,2025-06-03
5623,2569,RTT,2025-06-26,2025-06-27
5624,2569,CA,2025-07-02,2025-07-04
5625,2569,RTT,2025-07-22,2025-07-22
5626,2569,RTT,2025-08-08,2025-08-08
5627,2569,RTT,2025-08-22,2025-08-22
5628,2574,CA,2024-09-20,2024-09-26
5629,2574,CA,2024-10-23,2024-10-25
5630,2574,CA,2024-11-29,2024-12-02
5631,2574,CA,2024-12-30,2024-12-30
5632,2574,CA,2025-01-15,2025-01-16
5633,2574,CA,2025-04-01,2025-04-07
5634,2574,CA,2025-07-11,2025-07-11
5635,2574,CA,2025-07-15,2025-07-18
5636,2583,CA,2024-10-29,2024-10-31
5637,2583,CA,2025-01-02,2025-01-03
5638,2583,CA,2025-01-10,2025-01-14
5639,2583,CA,2025-02-20,2025-02-20
5640,2583,CA,2025-03-17,2025-03-18
5641,2583,CA,2025-05-28,2025-06-04
5642,2583,CA,2025-07-08,2025-07-11
5643,2583,CA,2025-07-30,2025-07-31
5644,2584,CA,2024-09-06,2024-09-09
5645,2584,CA,2024-11-19,2024-11-21
5646,2584,CA,2024-11-28,2024-12-04
5647,2584,CA,2025-01-13,2025-01-13
5648,2584,CA,2025-02-03,2025-02-05
5649,2584,CA,2025-02-07,2025-02-12
5650,2584,CA,2025-04-09,2025-04-09
5651,2584,CA,2025-05-26,2025-05-26
5652,2584,CA,2025-08-11,2025-08-14
5653,2584,CA,2025-08-18,2025-08-21
5654,2588,RTT,2024-09-19,2024-09-19
5655,2588,CA,2024-09-26,2024-10-01
5656,2588,CA,2024-10-15,2024-10-15
5657,2588,CA,2024-11-12,2024-11-13
5658,2588,RTT,2024-11-29,2024-11-29
5659,2588,CA,2025-01-08,2025-01-13
5660,2588,CA,2025-01-16,2025-01-17
5661,2588,RTT,2025-02-07,2025-02-07
5662,2588,CA,2025-03-05,2025-03-06
5663,2588,CA,2025-03-10,2025-03-10
5664,2588,RTT,2025-04-22,2025-04-22
5665,2588,RTT,2025-05-26,2025-05-27
5666,2588,CA,2025-06-02,2025-06-06
5667,2588,CA,2025-06-10,2025-06-12
5668,2588,CA,2025-07-03,2025-07-03
5669,2588,RTT,2025-07-09,2025-07-10
5670,2588,RTT,2025-08-07,2025-08-07
5671,2589,CA,2024-09-09,2024-09-13
5672,2589,CA,2024-10-24,2024-10-28
5673,2589,CA,2024-12-02,2024-12-02
5674,2589,CA,2024-12-10,2024-12-10
5675,2589,CA,2024-12-31,2025-01-03
5676,2589,CA,2025-04-11,2025-04-11
5677,2590,CA,2024-09-10,2024-09-12
5678,2590,CA,2024-10-16,2024-10-17
5679,2590,CA,2025-01-31,2025-02-04
5680,2590,CA,2025-03-12,2025-03-18
5681,2590,CA,2025-05-02,2025-05-06
5682,2590,CA,2025-06-20,2025-06-25
5683,2590,CA,2025-07-11,2025-07-11
5684,2590,CA,2025-07-15,2025-07-16
5685,2590,CA,2025-08-04,2025-08-04
5686,2595,CA,2024-09-10,2024-09-12
5687,2595,CA,2024-11-15,2024-11-19
5688,2595,CA,2024-12-05,2024-12-09
5689,2595,CA,2024-12-11,2024-12-11
5690,2595,CA,2024-12-24,2024-12-27
5691,2595,CA,2025-04-02,2025-04-03
5692,2595,CA,2025-05-12,2025-05-19
5693,2595,CA,2025-05-23,2025-05-28
5694,2597,CA,2024-11-14,2024-11-14
5695,2597,CA,2024-11-26,2024-11-28
5696,2597,CA,2024-12-02,2024-12-06
5697,2597,CA,2024-12-12,2024-12-16
5698,2597,CA,2025-01-15,2025-01-15
5699,2597,CA,2025-01-24,2025-01-29
5700,2597,CA,2025-02-05,2025-02-06
5701,2597,CA,2025-08-19,2025-08-22
5702,2598,CA,2024-10-08,2024-10-08
5703,2598,CA,2024-10-14,2024-10-18
5704,2598,CA,2025-02-24,2025-02-25
5705,2598,CA,2025-03-18,2025-03-20
5706,2598,CA,2025-04-14,2025-04-18
5707,2598,CA,2025-07-16,2025-07-16
5708,2598,CA,2025-07-28,2025-07-30
5709,2598,CA,2025-08-01,2025-08-05
5710,2599,CA,2024-09-02,2024-09-04
5711,2599,CA,2024-09-18,2024-09-19
5712,2599,CA,2025-03-17,2025-03-17
5713,2599,CA,2025-03-21,2025-03-21
5714,2599,CA,2025-03-25,2025-03-26
5715,2599,CA,2025-04-23,2025-04-23
5716,2599,CA,2025-06-06,2025-06-06
5717,2599,CA,2025-06-12,2025-06-16
5718,2599,CA,2025-07-11,2025-07-11
5719,2599,CA,2025-07-15,2025-07-18
5720,2599,CA,2025-07-29,2025-07-29
5721,2599,CA,2025-07-31,2025-07-31
5722,2599,CA,2025-08-05,2025-08-06
5723,2599,CA,2025-08-22,2025-08-22
5724,2599,CA,2025-08-28,2025-08-28
5725,2606,CA,2024-10-21,2024-10-23
5726,2606,CA,2024-11-04,2024-11-04
5727,2606,CA,2025-01-10,2025-01-10
5728,2606,CA,2025-03-03,2025-03-04
5729,2606,CA,2025-03-20,2025-03-20
5730,2606,CA,2025-04-04,2025-04-08
5731,2606,CA,2025-05-20,2025-05-22
5732,2606,CA,2025-06-11,2025-06-12
5733,2606,CA,2025-06-30,2025-07-02
5734,2612,CA,2024-09-03,2024-09-03
5735,2612,CA,2024-12-19,2024-12-20
5736,2612,CA,2025-01-27,2025-01-29
5737,2612,CA,2025-02-26,2025-03-04
5738,2612,CA,2025-03-13,2025-03-17
5739,2612,CA,2025-05-28,2025-05-30
5740,2612,CA,2025-07-18,2025-07-22
5741,2612,CA,2025-07-31,2025-08-01
5742,2614,CA,2024-10-03,2024-10-08
5743,2614,CA,2024-11-15,2024-11-18
5744,2614,CA,2024-12-02,2024-12-03
5745,2614,CA,2024-12-11,2024-12-12
5746,2614,CA,2024-12-30,2025-01-03
5747,2614,CA,2025-01-14,2025-01-15
5748,2614,CA,2025-08-04,2025-08-13
5749,2614,CA,2025-08-28,2025-08-28
5750,2617,CA,2024-10-07,2024-10-10
5751,2617,CA,2024-10-14,2024-10-14
5752,2617,CA,2024-10-16,2024-10-18
5753,2617,CA,2025-04-11,2025-04-11
5754,2617,CA,2025-05-07,2025-05-13
5755,2617,CA,2025-05-22,2025-05-26
5756,2617,CA,2025-07-08,2025-07-10
5757,2617,CA,2025-07-25,2025-07-29
5758,2618,RTT,2024-10-04,2024-10-04
5759,2618,RTT,2024-10-10,2024-10-10
5760,2618,CA,2024-11-18,2024-11-18
5761,2618,RTT,2024-12-11,2024-12-11
5762,2618,RTT,2025-01-13,2025-01-14
5763,2618,RTT,2025-01-21,2025-01-21
5764,2618,RTT,2025-01-31,2025-01-31
5765,2618,CA,2025-03-21,2025-03-24
5766,2618,CA,2025-03-28,2025-04-03
5767,2618,CA,2025-04-08,2025-04-10
5768,2618,RTT,2025-04-08,2025-04-08
5769,2618,RTT,2025-05-16,2025-05-16
5770,2618,CA,2025-05-28,2025-06-02
5771,2618,CA,2025-07-07,2025-07-08
5772,2618,RTT,2025-07-22,2025-07-22
5773,2618,CA,2025-07-25,2025-07-25
